,Drill Running Load,Total Weekly Running Load,Running 7 Day Load,Running 28 Day Load,Full%,AvgWellScore,month
111,36.30769230769231,87.6923076923077,1430.2307692307693,1341.2307692307693,0.8947368421052632,26.78571429,12
112,33.06896551724138,275.2413793103448,1431.6206896551723,1210.8275862068965,0.9435718559419998,25.78947368,4
113,71.97222222222223,131.13888888888889,1502.1944444444443,1478.888888888889,0.8947368421052632,27.743601380432363,4
114,45.0,212.83333333333334,1449.0555555555557,1498.1666666666667,0.8421052631578947,27.483846778690996,4
115,47.470588235294116,50.35294117647059,1650.235294117647,1482.4705882352941,0.9449534334457437,29.08333333,4
116,32.74285714285714,94.88571428571429,1765.5142857142857,1518.4571428571428,0.9444159285489095,26.0,4
117,37.17142857142857,162.05714285714285,1882.7142857142858,1520.7142857142858,0.9473684210526315,28.022748953956246,4
118,47.2,235.45,1796.3,1525.3,0.9473684210526315,27.754376499481243,4
119,30.2,341.6,655.22,1244.84,0.945551743594913,21.75,5
120,50.8235294117647,147.0,1721.1764705882354,1103.0588235294117,0.8947368421052632,27.547083799063962,5
121,48.05555555555556,186.88888888888889,1641.9444444444443,1111.6666666666667,0.8947368421052632,27.375686872154475,5
122,48.5,48.5,886.0,1059.4444444444443,0.9470733573613941,26.5,5
123,52.111111111111114,100.61111111111111,1064.9444444444443,1114.1666666666667,0.8947368421052632,27.10378732789482,5
124,49.54545454545455,70.6969696969697,1725.8181818181818,1054.939393939394,0.8947368421052632,27.714437780383747,5
